base_size,total_labels,seed_split,bac_row1,bac_row2,delta_bac
2000,2250,5,0.9678160312599007,0.9720485927764283,0.004232561516527622
2000,2500,5,0.9801655401837575,0.9815169896504383,0.0013514494666808652
2000,2750,5,0.9886504646742,0.9690552724680537,-0.01959519220614636
2000,3000,5,0.9871868069489915,0.9872346604710107,4.785352201919224e-05
2000,3250,5,0.9908682279015736,0.9872825139930299,-0.003585713908543675
2000,3500,5,0.9931552962298025,0.99225763016158,-0.0008976660682225024
2000,2000,6,0.9558477003907487,0.9558477003907487,0.0
2000,2250,6,0.9703275161051854,0.9664744825219136,-0.0038530335832718254
2000,2500,6,0.9755319991551379,0.9748752508184602,-0.000656748336677726
2000,2750,6,0.9900134649910233,0.9798553173513571,-0.01015814763966616
2000,3000,6,0.9839113158728483,0.985396425176893,0.0014851093040446628
2000,3250,6,0.9903286381877706,0.9920332136445242,0.0017045754567536209
2000,3500,6,0.9927064631956912,0.9943895870736086,0.0016831238779173585
2000,2000,7,0.9663903263280178,0.9663903263280178,0.0
2000,2250,7,0.9826341218713697,0.9810203030943078,-0.001613818777061904
2000,2500,7,0.9859789180483685,0.9859310645263492,-4.785352201930326e-05
2000,2750,7,0.988356743056289,0.9682698146583588,-0.020086928397930137
2000,3000,7,0.988084473017214,0.9831093568486641,-0.004975116168549953
2000,3250,7,0.991584380610413,0.9915414774527405,-4.290315767252473e-05
2000,3500,7,0.9946140035906643,0.9947262118491921,0.00011220825852775729
2000,2000,8,0.966438179850037,0.966438179850037,0.0
2000,2250,8,0.9710865719716971,0.9775897006019643,0.006503128630267141
2000,2500,8,0.978188694687929,0.9822331423592776,0.004044447671348594
2000,2750,8,0.9839113158728483,0.9796573027774844,-0.004254013095363884
2000,3000,8,0.9869194872742634,0.9866092644418629,-0.000310222832400453
2000,3250,8,0.9837611548209948,0.9941437189777167,0.010382564156721896
2000,3500,8,0.9899920134121871,0.9938285457809695,0.0038365323687823416
2500,2500,1,0.9710073661421481,0.9710073661421481,0.0
2500,2750,1,0.9747151890379132,0.978728284401732,0.004013095363818775
2500,3000,1,0.9854178767557292,0.9843386973281234,-0.0010791794276058253
2500,3250,1,0.990237881508079,0.9885811595733447,-0.0016567219347343176
2500,3500,1,0.9876405903474497,0.985262765339529,-0.0023778250079207197
2500,2500,2,0.9701361020171084,0.9701361020171084,0.0
2500,2750,2,0.9852792665540184,0.9746887870947302,-0.01059047945928826
2500,3000,2,0.9862462377230965,0.9789097977611152,-0.0073364399619813
2500,3250,2,0.9885547576301617,0.9864013491392967,-0.002153408490864983
2500,3500,2,0.9828205855950998,0.9860003696272046,0.0031797840321048376
2500,2500,3,0.9537371950575562,0.9537371950575562,0.0
2500,2750,3,0.9837083509346287,0.9845152603231597,0.0008069093885310075
2500,3000,3,0.9850548500369627,0.9848782870419264,-0.00017656299503632233
2500,3250,3,0.9870531471116275,0.9884689513148168,0.0014158042031893192
2500,3500,3,0.9911619495194847,0.9918781022283241,0.0007161527088394015
2500,2500,4,0.9676774210581899,0.9676774210581899,0.0
2500,2750,4,0.9765055708100117,0.9771788203611786,0.0006732495511669878
2500,3000,4,0.988218132854578,0.9851241551378181,-0.003093977716759899
2500,3250,4,0.9878600565001584,0.9887791741472172,0.0009191176470587648
2500,3500,4,0.9822595443024607,0.9892758607033478,0.007016316400887179
2500,2500,5,0.9699166358643996,0.9699166358643996,0.0
2500,2750,5,0.974961057133805,0.972112947512937,-0.0028481096208680112
2500,3000,5,0.9881059245960503,0.979802513464991,-0.008303411131059257
2500,3250,5,0.9899012567324955,0.9877478482416306,-0.002153408490864872
2500,3500,5,0.9888270276692365,0.9865399593410076,-0.0022870683282288917
2500,2500,6,0.9663424728059986,0.9663424728059986,0.0
2500,2750,6,0.9751590717076777,0.9709050586123138,-0.004254013095363884
2500,3000,6,0.9849904953004541,0.9820037754778752,-0.0029867198225789204
2500,3250,6,0.9868501821734079,0.9877957017636498,0.0009455195902419167
2500,3500,6,0.9855993901151126,0.9901949783504066,0.004595588235294046
2500,2500,7,0.9719314341535537,0.9719314341535537,0.0
2500,2750,7,0.9754841456331186,0.9773223809272362,0.0018382352941176405
2500,3000,7,0.9900134649910233,0.9836654477769564,-0.006348017214066859
2500,3250,7,0.9866950707572077,0.9872346604710107,0.0005395897138029682
2500,3500,7,0.9899920134121871,0.986203334565424,-0.0037886788467631494
2500,2500,8,0.9633277009187876,0.9633277009187876,0.0
2500,2750,8,0.9784345627838209,0.9729033556869786,-0.005531207096842294
2500,3000,8,0.9854178767557292,0.9840449757102123,-0.0013729010455169055
2500,3250,8,0.9867858274368994,0.9849904953004541,-0.0017953321364452268
2500,3500,8,0.9892280071813285,0.9877049450839581,-0.001523062097370409
250,250,1,0.828367567852994,0.828367567852994,0.0
250,500,1,0.8421840347449572,0.8403920028514098,-0.0017920318935473745
250,750,1,0.961408609673672,0.9636527748442285,0.002244165170556478
250,1000,1,0.9644382326539234,0.9745485267715703,0.010110294117646967
250,1250,1,0.98676932622241,0.990803873165065,0.004034546942655037
250,1500,1,0.9869937427394656,0.9888105264547471,0.0018167837152814892
250,1750,1,0.9938763993029887,0.9907395184285563,-0.003136880874432313
250,2000,1,0.9887890748759108,0.9928450733974021,0.0040559985214913
250,2250,1,0.9934968713697327,0.9903814420741366,-0.0031154292955961616
250,2500,1,0.9849789444503115,0.9929143784982575,0.007935434047945944
250,2750,1,0.9926899619812019,0.9856736455803148,-0.007016316400887068
250,3000,1,0.9896867409441334,0.9843964515788362,-0.005290289365297296
250,3250,1,0.9867049714859013,0.9829162926391383,-0.0037886788467630383
250,3500,1,0.9841720350617805,0.9783207044038442,-0.0058513306579363045
250,250,2,0.849561727743162,0.849561727743162,0.0
250,500,2,0.9123389481465836,0.8923922800718133,-0.019946668074770302
250,750,2,0.9669662187136974,0.9578179454007815,-0.0091482733129159
250,1000,2,0.9751095680642095,0.9769478033583272,0.0018382352941177516
250,1250,2,0.9794378366247756,0.9896603390009504,0.010222502376174836
250,1500,2,0.989996963776534,0.9886983181962192,-0.0012986455803147834
250,1750,2,0.9901999287147534,0.9880250686450522,-0.0021748600697011344
250,2000,2,0.9956024263385785,0.9951106901467948,-0.0004917361917837759
250,2250,2,0.990402893652973,0.9770649619812019,-0.013337931671771108
250,2500,2,0.9940793642412082,0.9905151019115007,-0.0035642623297075238
250,2750,2,0.9908517266870842,0.9821308348294435,-0.008720891857640689
250,3000,2,0.9860102703558982,0.9902692338156088,0.004258963459710663
250,3250,2,0.9833865772520858,0.9817727584750238,-0.001613818777062015
250,3500,2,0.9804955644735452,0.9899326090400253,0.00943704456648009
250,250,3,0.801312176576196,0.801312176576196,0.0
250,500,3,0.9089182463829337,0.914640867567853,0.005722621184919285
