row,base_size,total_labels,n_seeds,bac_mean,bac_std,bac_min,bac_max,acc_mean,f1_mean,mcc_mean,auc_mean
row2_diverse_uncertainty,250,500,8,0.9048653418391595,0.015616175631677175,0.8780428239518429,0.9190351409863766,0.942075,0.8658012863544564,0.7386128808022452,0.978366649972938
row2_diverse_uncertainty,250,750,8,0.958681990244482,0.007165016583916091,0.9482950945189565,0.9707763491392967,0.9750749999999999,0.9386481218890492,0.8790237031637701,0.9957737295714965
row2_diverse_uncertainty,250,1000,8,0.9803577793325589,0.006434674773251217,0.9682698146583588,0.9866571179638821,0.985125,0.9630985129280144,0.9272831195478877,0.9986153934054547
row2_diverse_uncertainty,250,1250,8,0.9859925315503221,0.00597573281845173,0.9771293167177104,0.9945711004329918,0.989775,0.9743164942451519,0.9491883716713834,0.9992535263095363
row2_diverse_uncertainty,250,1500,8,0.9901966284718555,0.0019546654003669674,0.9879557635441969,0.9928450733974021,0.9918750000000001,0.9795374840006997,0.9595007994944438,0.9995758156550322
row2_diverse_uncertainty,250,1750,8,0.9892032553595944,0.004542740721668732,0.9820186265709157,0.9942130240785723,0.9937,0.9839341310343077,0.9680034975185375,0.9997295863475552
row2_diverse_uncertainty,250,2000,8,0.9936699278566903,0.00243885835856082,0.9890134913929665,0.9968581687612208,0.99465,0.9864140842453619,0.9730261448530522,0.999784401319437
row2_diverse_uncertainty,250,2250,8,0.9941802279147746,0.001532316886158388,0.9918830525926708,0.9960298077938536,0.9952,0.9877930500004309,0.9757371571388122,0.9998570582294857
row2_diverse_uncertainty,250,2500,8,0.9951781388610201,0.002332041972137921,0.9906273101700285,0.9973977584750238,0.9959,0.9895539509136638,0.9792243397781963,0.9998963517464885
row2_diverse_uncertainty,250,2750,8,0.99295913804256,0.00215984057910141,0.9893501161685501,0.9953351066638505,0.9959,0.9895059287951131,0.979066136320214,0.9998883074044249
row2_diverse_uncertainty,250,3000,8,0.9929651197328123,0.0018338471727781518,0.9895745326856056,0.9950892385679586,0.9964500000000001,0.9908884127135241,0.9817960766277694,0.9998905763214172
row2_diverse_uncertainty,250,3250,8,0.9921134507999789,0.004061334834946972,0.9846208680958919,0.9952014468264865,0.99655,0.991118518434693,0.9822544581090158,0.9999144515161316
row2_diverse_uncertainty,250,3500,8,0.9925616650385468,0.003333483121413689,0.986795728165593,0.9958961479564896,0.99645,0.9908825986311869,0.9818070588378276,0.9998975893375752
